sequence,tier1,tier2,tier3,mode,pl1,ph1,pl2,ph2,tau3,pct_esc1,pct_esc2,f1,recall,precision,accuracy,fp,fn,eff_gpu_ms,eff_gpu_fps,eff_cpu_ms,eff_cpu_fps
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.01,0.55,0.4,41.56,36.36,0.9688,93.94,100.0,97.4,0,2,32.09,31.2,220.59,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.01,0.65,0.4,41.56,37.66,0.9688,93.94,100.0,97.4,0,2,32.25,31.0,220.91,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.01,0.75,0.4,41.56,38.96,0.9688,93.94,100.0,97.4,0,2,32.4,30.9,221.22,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.01,0.85,0.4,41.56,41.56,0.9688,93.94,100.0,97.4,0,2,32.72,30.6,221.85,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.01,0.95,0.4,41.56,41.56,0.9688,93.94,100.0,97.4,0,2,32.72,30.6,221.85,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.05,0.55,0.4,41.56,33.77,0.9688,93.94,100.0,97.4,0,2,31.77,31.5,219.96,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.05,0.65,0.4,41.56,35.06,0.9688,93.94,100.0,97.4,0,2,31.93,31.3,220.28,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.05,0.75,0.4,41.56,36.36,0.9688,93.94,100.0,97.4,0,2,32.09,31.2,220.59,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.05,0.85,0.4,41.56,38.96,0.9688,93.94,100.0,97.4,0,2,32.4,30.9,221.22,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.05,0.95,0.4,41.56,38.96,0.9688,93.94,100.0,97.4,0,2,32.4,30.9,221.22,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.15,0.55,0.4,41.56,20.78,0.9688,93.94,100.0,97.4,0,2,30.19,33.1,216.8,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.15,0.65,0.4,41.56,22.08,0.9688,93.94,100.0,97.4,0,2,30.34,33.0,217.12,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.15,0.75,0.4,41.56,23.38,0.9688,93.94,100.0,97.4,0,2,30.5,32.8,217.43,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.15,0.85,0.4,41.56,25.97,0.9688,93.94,100.0,97.4,0,2,30.82,32.4,218.07,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.7,0.15,0.95,0.4,41.56,25.97,0.9688,93.94,100.0,97.4,0,2,30.82,32.4,218.07,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.01,0.55,0.4,46.75,36.36,0.9688,93.94,100.0,97.4,0,2,32.22,31.0,221.6,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.01,0.65,0.4,46.75,37.66,0.9688,93.94,100.0,97.4,0,2,32.38,30.9,221.92,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.01,0.75,0.4,46.75,42.86,0.9688,93.94,100.0,97.4,0,2,33.01,30.3,223.18,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.01,0.85,0.4,46.75,46.75,0.9688,93.94,100.0,97.4,0,2,33.48,29.9,224.13,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.01,0.95,0.4,46.75,46.75,0.9688,93.94,100.0,97.4,0,2,33.48,29.9,224.13,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.05,0.55,0.4,46.75,33.77,0.9688,93.94,100.0,97.4,0,2,31.9,31.3,220.97,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.05,0.65,0.4,46.75,35.06,0.9688,93.94,100.0,97.4,0,2,32.06,31.2,221.29,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.05,0.75,0.4,46.75,40.26,0.9688,93.94,100.0,97.4,0,2,32.69,30.6,222.55,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.05,0.85,0.4,46.75,44.16,0.9688,93.94,100.0,97.4,0,2,33.17,30.1,223.5,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.05,0.95,0.4,46.75,44.16,0.9688,93.94,100.0,97.4,0,2,33.17,30.1,223.5,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.15,0.55,0.4,46.75,20.78,0.9688,93.94,100.0,97.4,0,2,30.32,33.0,217.81,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.15,0.65,0.4,46.75,22.08,0.9688,93.94,100.0,97.4,0,2,30.48,32.8,218.13,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.15,0.75,0.4,46.75,27.27,0.9688,93.94,100.0,97.4,0,2,31.11,32.1,219.39,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.15,0.85,0.4,46.75,31.17,0.9688,93.94,100.0,97.4,0,2,31.58,31.7,220.34,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.85,0.15,0.95,0.4,46.75,31.17,0.9688,93.94,100.0,97.4,0,2,31.58,31.7,220.34,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.01,0.55,0.4,50.65,36.36,0.9688,93.94,100.0,97.4,0,2,32.32,30.9,222.36,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.01,0.65,0.4,50.65,37.66,0.9688,93.94,100.0,97.4,0,2,32.47,30.8,222.68,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.01,0.75,0.4,50.65,42.86,0.9688,93.94,100.0,97.4,0,2,33.11,30.2,223.94,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.01,0.85,0.4,50.65,46.75,0.9688,93.94,100.0,97.4,0,2,33.58,29.8,224.89,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.01,0.95,0.4,50.65,49.35,0.9688,93.94,100.0,97.4,0,2,33.9,29.5,225.52,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.05,0.55,0.4,50.65,33.77,0.9688,93.94,100.0,97.4,0,2,32.0,31.3,221.73,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.05,0.65,0.4,50.65,35.06,0.9688,93.94,100.0,97.4,0,2,32.16,31.1,222.04,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.05,0.75,0.4,50.65,40.26,0.9688,93.94,100.0,97.4,0,2,32.79,30.5,223.31,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.05,0.85,0.4,50.65,44.16,0.9688,93.94,100.0,97.4,0,2,33.27,30.1,224.25,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.05,0.95,0.4,50.65,46.75,0.9688,93.94,100.0,97.4,0,2,33.58,29.8,224.89,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.15,0.55,0.4,50.65,20.78,0.9688,93.94,100.0,97.4,0,2,30.42,32.9,218.57,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.15,0.65,0.4,50.65,22.08,0.9688,93.94,100.0,97.4,0,2,30.57,32.7,218.89,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.15,0.75,0.4,50.65,27.27,0.9688,93.94,100.0,97.4,0,2,31.21,32.0,220.15,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.15,0.85,0.4,50.65,31.17,0.9688,93.94,100.0,97.4,0,2,31.68,31.6,221.1,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.95,0.15,0.95,0.4,50.65,33.77,0.9688,93.94,100.0,97.4,0,2,32.0,31.3,221.73,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.01,0.55,0.4,62.34,36.36,0.9688,93.94,100.0,97.4,0,2,32.61,30.7,224.63,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.01,0.65,0.4,62.34,37.66,0.9688,93.94,100.0,97.4,0,2,32.77,30.5,224.95,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.01,0.75,0.4,62.34,42.86,0.9688,93.94,100.0,97.4,0,2,33.4,29.9,226.21,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.01,0.85,0.4,62.34,49.35,0.9688,93.94,100.0,97.4,0,2,34.19,29.2,227.79,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.01,0.95,0.4,62.34,54.55,0.9688,93.94,100.0,97.4,0,2,34.83,28.7,229.05,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.05,0.55,0.4,62.34,33.77,0.9688,93.94,100.0,97.4,0,2,32.29,31.0,224.0,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.05,0.65,0.4,62.34,35.06,0.9688,93.94,100.0,97.4,0,2,32.45,30.8,224.32,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.05,0.75,0.4,62.34,40.26,0.9688,93.94,100.0,97.4,0,2,33.09,30.2,225.58,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.05,0.85,0.4,62.34,46.75,0.9688,93.94,100.0,97.4,0,2,33.88,29.5,227.16,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.05,0.95,0.4,62.34,51.95,0.9688,93.94,100.0,97.4,0,2,34.51,29.0,228.42,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.15,0.55,0.4,62.34,20.78,0.9688,93.94,100.0,97.4,0,2,30.71,32.6,220.85,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.15,0.65,0.4,62.34,22.08,0.9688,93.94,100.0,97.4,0,2,30.87,32.4,221.16,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.15,0.75,0.4,62.34,27.27,0.9688,93.94,100.0,97.4,0,2,31.5,31.7,222.42,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.15,0.85,0.4,62.34,33.77,0.9688,93.94,100.0,97.4,0,2,32.29,31.0,224.0,4.5
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,cumulative_vote,0.01,0.99,0.15,0.95,0.4,62.34,38.96,0.9688,93.94,100.0,97.4,0,2,32.93,30.4,225.27,4.4
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.55,0.4,36.36,23.38,0.9688,93.94,100.0,97.4,0,2,30.37,32.9,216.42,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.55,0.45,36.36,23.38,0.9688,93.94,100.0,97.4,0,2,30.37,32.9,216.42,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.55,0.5,36.36,23.38,0.9688,93.94,100.0,97.4,0,2,30.37,32.9,216.42,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.55,0.55,36.36,23.38,0.9688,93.94,100.0,97.4,0,2,30.37,32.9,216.42,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.55,0.6,36.36,23.38,0.9688,93.94,100.0,97.4,0,2,30.37,32.9,216.42,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.55,0.65,36.36,23.38,0.9688,93.94,100.0,97.4,0,2,30.37,32.9,216.42,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.65,0.4,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.65,0.45,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.65,0.5,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.65,0.55,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.65,0.6,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.65,0.65,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.75,0.4,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.75,0.45,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.75,0.5,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.75,0.55,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.75,0.6,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.75,0.65,36.36,24.68,0.9688,93.94,100.0,97.4,0,2,30.53,32.8,216.74,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.85,0.4,36.36,25.97,0.9688,93.94,100.0,97.4,0,2,30.69,32.6,217.06,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.85,0.45,36.36,25.97,0.9688,93.94,100.0,97.4,0,2,30.69,32.6,217.06,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.85,0.5,36.36,25.97,0.9688,93.94,100.0,97.4,0,2,30.69,32.6,217.06,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.85,0.55,36.36,25.97,0.9688,93.94,100.0,97.4,0,2,30.69,32.6,217.06,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.85,0.6,36.36,25.97,0.9688,93.94,100.0,97.4,0,2,30.69,32.6,217.06,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.85,0.65,36.36,25.97,0.9688,93.94,100.0,97.4,0,2,30.69,32.6,217.06,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.95,0.4,36.36,27.27,0.9688,93.94,100.0,97.4,0,2,30.85,32.4,217.37,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.95,0.45,36.36,27.27,0.9688,93.94,100.0,97.4,0,2,30.85,32.4,217.37,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.95,0.5,36.36,27.27,0.9688,93.94,100.0,97.4,0,2,30.85,32.4,217.37,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.95,0.55,36.36,27.27,0.9688,93.94,100.0,97.4,0,2,30.85,32.4,217.37,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.95,0.6,36.36,27.27,0.9688,93.94,100.0,97.4,0,2,30.85,32.4,217.37,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.01,0.95,0.65,36.36,27.27,0.9688,93.94,100.0,97.4,0,2,30.85,32.4,217.37,4.6
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.55,0.4,36.36,14.29,0.9688,93.94,100.0,97.4,0,2,29.26,34.2,214.21,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.55,0.45,36.36,14.29,0.9688,93.94,100.0,97.4,0,2,29.26,34.2,214.21,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.55,0.5,36.36,14.29,0.9688,93.94,100.0,97.4,0,2,29.26,34.2,214.21,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.55,0.55,36.36,14.29,0.9688,93.94,100.0,97.4,0,2,29.26,34.2,214.21,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.55,0.6,36.36,14.29,0.9688,93.94,100.0,97.4,0,2,29.26,34.2,214.21,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.55,0.65,36.36,14.29,0.9688,93.94,100.0,97.4,0,2,29.26,34.2,214.21,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.65,0.4,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.65,0.45,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.65,0.5,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.65,0.55,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.65,0.6,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.65,0.65,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.75,0.4,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
pc3d_tier5->pc3d_tier3->ctrgcn_tier_s,pc3d_tier5,pc3d_tier3,ctrgcn_tier_s,single_model_verdict,0.01,0.5,0.05,0.75,0.45,36.36,15.58,0.9688,93.94,100.0,97.4,0,2,29.42,34.0,214.53,4.7
